41

New York,Memphis,B_200,1268.84766,190.327149,1671311373,99600000,BUS
New York,Atlanta,B_201,944.9636184,141.7445428,1671490948,80700000,BUS
New York,Omaha,B_202,1488.304091,223.2456136,1671274214,138900000,BUS
New York,Detroit,B_203,822.7020391,123.4053059,1671459082,69900000,BUS
New York,Houston,B_204,1817.940785,272.6911178,1671353212,139500000,BUS
New York,Portland,B_205,311.6616738,46.74925108,1671356984,42507000,BUS
New York,Mesa,B_206,2605.956652,390.8934978,1671286267,212460000,BUS
New York,Raleigh,B_207,245.6702095,36.85053143,1671428480,21240000,BUS
New York,Virginia Beach,B_208,395.6567415,59.34851123,1671279045,36840000,BUS
Los Angeles,Philadelphia,B_209,2785.153835,417.7730752,1671465480,226500000,BUS
Los Angeles,Omaha,B_210,1587.409659,238.1114488,1671280754,169200000,BUS
Los Angeles,Raleigh,B_211,3120.78241,468.1173614,1671349510,268200000,BUS
Los Angeles,Indianapolis,B_212,2136.059125,320.4088688,1671399708,162300000,BUS
Los Angeles,Arlington,B_213,3101.981587,465.2972381,1671430100,261300000,BUS
Los Angeles,Fort Worth,B_214,1412.973421,211.9460131,1671374736,103692000,BUS
Los Angeles,Las Vegas,B_215,232.28215,34.84232249,1671354562,21582000,BUS
Los Angeles,Colorado Springs,B_216,1103.273415,165.4910122,1671417865,92426000,BUS
Chicago,Bakersfield,B_217,2367.516094,355.1274141,1671410757,192840000,BUS
Chicago,Fort Worth,B_218,1134.56628,170.184942,1671393940,87492000,BUS
Chicago,Wichita,B_219,787.0129743,118.0519461,1671295597,58200000,BUS
Chicago,Tucson,B_220,1984.263782,297.6395673,1671442620,151200000,BUS
Houston,Sacramento,B_221,2187.242697,328.0864046,1671295042,176100000,BUS
Houston,Portland,B_222,1953.113832,292.9670749,1671300291,157337000,BUS
Houston,Long Beach,B_223,1905.245275,285.7867912,1671430294,159187000,BUS
Houston,Fresno,B_224,1918.929107,287.839366,1671482851,149700000,BUS
Houston,Bakersfield,B_225,1811.942691,271.7914036,1671447863,142080000,BUS
Houston,Minneapolis,B_226,1285.607278,192.8410918,1671385714,96960000,BUS
Houston,El Paso,B_227,879.3953078,131.9092962,1671442778,64200000,BUS
Houston,Baltimore,B_228,1492.8314,223.92471,1671259584,114574000,BUS
Philadelphia,Atlanta,B_229,856.9880481,128.5482072,1671261634,78600000,BUS
Philadelphia,Sacramento,B_230,3231.360971,484.7041457,1671341859,270600000,BUS
Philadelphia,San Diego,B_231,2966.481077,444.9721616,1671462643,251400000,BUS
Philadelphia,Jacksonville,B_232,903.51693,135.5275395,1671269890,81122000,BUS
Philadelphia,Denver,B_233,350.8913106,52.63369658,1671307228,31094000,BUS
Philadelphia,Arlington,B_234,321.1761066,48.17641599,1671339959,31140000,BUS
Philadelphia,Fort Worth,B_235,1661.63926,249.2458889,1671271764,138960000,BUS
Philadelphia,Kansas City,B_236,1199.725107,179.9587661,1671337221,103500000,BUS
San Antonio,Tulsa,B_237,685.047236,102.7570854,1671386655,65400000,BUS
San Antonio,Denver,B_238,2114.111059,317.1166588,1671413467,167520000,BUS
San Antonio,NashvilleDavidson,B_239,955.0167798,143.252517,1671397846,77400000,BUS
San Antonio,Philadelphia,B_240,1773.876261,266.0814391,1671330763,140100000,BUS
San Antonio,Wichita,B_241,622.3378533,93.35067799,1671420860,48600000,BUS
San Antonio,Baltimore,B_242,1664.459041,249.6688562,1671433785,129000000,BUS
San Antonio,Detroit,B_243,1503.191519,225.4787278,1671482544,115500000,BUS
San Diego,Jacksonville,B_244,2759.824889,413.9737333,1671487590,221803000,BUS
San Diego,Mesa,B_245,521.2320924,78.18481386,1671261164,48240000,BUS
San Diego,El Paso,B_246,933.8578545,140.0786782,1671384473,72000000,BUS
San Diego,Oklahoma City,B_247,1520.317125,228.0475687,1671389193,128546000,BUS
San Diego,Fort Worth,B_248,1533.73936,230.060904,1671377536,117492000,BUS
San Diego,Chicago,B_249,2353.141298,352.9711946,1671334164,196946000,BUS
Austin,Chicago,B_250,2304.895568,345.7343351,1671376946,202258000,BUS
Austin,San Antonio,B_251,1790.19222,268.5288331,1671268979,140758000,BUS
Austin,New York,B_252,3223.350256,483.5025385,1671250215,256258000,BUS
Austin,Colorado Springs,B_253,1119.03884,167.855826,1671423331,106859000,BUS
Austin,Denver,B_254,3212.375602,481.8563403,1671289783,304438000,BUS
Austin,Oklahoma City,B_255,1472.071395,220.8107092,1671427371,133858000,BUS
Austin,Bakersfield,B_256,164.6670432,24.70005648,1671445970,28521000,BUS
Austin,Wichita,B_257,1630.650867,244.59763,1671248584,148258000,BUS
Jacksonville,Boston,B_258,1435.998323,215.3997484,1671387795,132647000,BUS
Jacksonville,Oklahoma City,B_259,1544.052254,231.6078382,1671442557,121247000,BUS
Jacksonville,Detroit,B_260,1157.351333,173.6027,1671363938,92147000,BUS
Jacksonville,Sacramento,B_261,3131.747122,469.7620683,1671299355,259847000,BUS
Jacksonville,Colorado Springs,B_262,1855.508254,278.3262382,1671325333,153873000,BUS
Jacksonville,San Antonio,B_263,1442.443804,216.3665706,1671411742,118547000,BUS
Jacksonville,Portland,B_264,1536.655454,230.4983181,1671301448,142110000,BUS
Fort Worth,Philadelphia,B_265,1606.641091,240.9961637,1671240001,134258000,BUS
Fort Worth,Baltimore,B_266,1489.19638,223.379457,1671385756,133358000,BUS
Fort Worth,Mesa,B_267,1051.36346,157.704519,1671308855,78878000,BUS
Fort Worth,Portland,B_268,1946.434094,291.9651141,1671342449,175221000,BUS
Fort Worth,Las Vegas,B_269,1590.098331,238.5147496,1671330154,116144000,BUS
Fort Worth,Virginia Beach,B_270,1573.046047,235.956907,1671420333,138278000,BUS
Fort Worth,Detroit,B_271,1275.199314,191.2798971,1671339785,100058000,BUS
Fort Worth,Chicago,B_272,1130.203013,169.5304519,1671369506,85358000,BUS
Columbus,Raleigh,B_273,868.4430225,130.2664534,1671359373,101340000,BUS
Columbus,Las Vegas,B_274,2508.806539,376.3209809,1671281237,212083000,BUS
Columbus,Memphis,B_275,605.0103016,90.75154524,1671350720,48300000,BUS
Columbus,San Diego,B_276,2468.839956,370.3259935,1671469738,210589000,BUS
Columbus,Detroit,B_277,207.3738721,31.10608081,1671374033,20100000,BUS
Columbus,Kansas City,B_278,676.4207424,101.4631114,1671275835,57900000,BUS
Columbus,Arlington,B_279,798.7015842,119.8052376,1671423123,86520000,BUS
Columbus,Chicago,B_280,336.5127856,50.47691784,1671357182,28010000,BUS
Indianapolis,Fresno,B_281,2359.383591,353.9075386,1671477691,181200000,BUS
